epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,5308.27,0.3701,0.34067,0.90169,0.98539,0.99819,0.995,0.94235,0.34674,0.25196,0.86305,0.000244549,0.000244549,0.000244549
179,5337.82,0.35986,0.32993,0.87875,0.9925,1,0.995,0.9421,0.33443,0.24623,0.85925,0.000242609,0.000242609,0.000242609
180,5367.5,0.34258,0.34729,0.88814,0.99228,0.99782,0.995,0.94953,0.32498,0.24046,0.85089,0.000240668,0.000240668,0.000240668
181,5397.02,0.34057,0.41141,0.89857,0.99283,0.9919,0.995,0.9556,0.32695,0.24055,0.85128,0.000238728,0.000238728,0.000238728
182,5426.33,0.34103,0.32289,0.89182,0.99141,1,0.995,0.95249,0.33693,0.24559,0.85581,0.000236788,0.000236788,0.000236788
183,5455.87,0.37129,0.34302,0.90313,0.98968,1,0.995,0.94739,0.32492,0.23813,0.85538,0.000234847,0.000234847,0.000234847
184,5485.4,0.35927,0.36276,0.90489,0.98447,1,0.995,0.94922,0.33829,0.25124,0.85942,0.000232907,0.000232907,0.000232907
185,5514.78,0.37398,0.33408,0.88759,0.98098,0.99584,0.995,0.9505,0.339,0.24994,0.86087,0.000230966,0.000230966,0.000230966
186,5544.1,0.36679,0.36264,0.91786,0.98537,0.99849,0.995,0.95391,0.32767,0.25654,0.86048,0.000229026,0.000229026,0.000229026
187,5573.12,0.35884,0.33744,0.90897,0.98879,0.99596,0.995,0.95705,0.32617,0.23922,0.86151,0.000227086,0.000227086,0.000227086
188,5602.47,0.36012,0.30846,0.90018,0.99309,1,0.995,0.96576,0.30648,0.23195,0.85503,0.000225145,0.000225145,0.000225145
189,5631.8,0.34709,0.34706,0.87141,0.9931,1,0.995,0.96237,0.30846,0.23536,0.85767,0.000223205,0.000223205,0.000223205
190,5661.3,0.34328,0.33038,0.84282,0.99073,1,0.995,0.95805,0.31182,0.24004,0.85446,0.000221264,0.000221264,0.000221264
191,5690.65,0.35522,0.34487,0.8905,0.98922,0.99654,0.995,0.9654,0.30961,0.24213,0.85002,0.000219324,0.000219324,0.000219324
192,5720.09,0.39213,0.31762,0.91623,0.98819,0.98348,0.995,0.95453,0.32841,0.24922,0.8549,0.000217384,0.000217384,0.000217384
193,5749.66,0.31743,0.29498,0.87208,0.98687,0.98196,0.995,0.9522,0.33313,0.25758,0.85937,0.000215443,0.000215443,0.000215443
194,5779.06,0.35646,0.30521,0.89333,0.98469,0.98653,0.995,0.94969,0.3372,0.2555,0.85988,0.000213503,0.000213503,0.000213503
195,5808.32,0.39158,0.33479,0.91799,0.98998,0.98624,0.995,0.94434,0.34175,0.26178,0.85914,0.000211562,0.000211562,0.000211562
196,5837.65,0.32,0.30629,0.87384,0.98739,0.99116,0.995,0.96095,0.31531,0.23578,0.84881,0.000209622,0.000209622,0.000209622
197,5867.06,0.39593,0.47634,0.90317,0.98865,0.99889,0.995,0.95651,0.31922,0.23132,0.84762,0.000207682,0.000207682,0.000207682
198,5896.6,0.34746,0.29668,0.89471,0.99176,1,0.995,0.95893,0.31272,0.22378,0.84824,0.000205741,0.000205741,0.000205741
199,5926.33,0.35137,0.35264,0.90312,0.99106,0.99674,0.995,0.95305,0.31889,0.23135,0.85084,0.000203801,0.000203801,0.000203801
200,5955.82,0.35159,0.34379,0.89749,0.99075,0.98693,0.995,0.944,0.35892,0.24921,0.86314,0.00020186,0.00020186,0.00020186
201,5985.41,0.32627,0.36129,0.87461,0.98846,0.98721,0.995,0.96113,0.33037,0.24693,0.8547,0.00019992,0.00019992,0.00019992
202,6015.52,0.34686,0.30764,0.89277,0.98915,0.98758,0.995,0.95789,0.32824,0.24215,0.85328,0.00019798,0.00019798,0.00019798
203,6045.09,0.34046,0.29351,0.8957,0.98663,0.98552,0.995,0.95047,0.33604,0.24305,0.8572,0.000196039,0.000196039,0.000196039
204,6074.37,0.33059,0.40793,0.88299,0.98188,0.98294,0.995,0.94816,0.34348,0.27217,0.86137,0.000194099,0.000194099,0.000194099
205,6103.98,0.35765,0.33605,0.89196,0.98174,0.98068,0.995,0.94373,0.3416,0.2692,0.86379,0.000192158,0.000192158,0.000192158
206,6133.52,0.33864,0.30787,0.87355,0.98281,0.9834,0.995,0.95243,0.33665,0.2537,0.8631,0.000190218,0.000190218,0.000190218
207,6163.33,0.32472,0.33088,0.88416,0.98021,0.98299,0.995,0.94866,0.33646,0.25865,0.8602,0.000188278,0.000188278,0.000188278
208,6192.75,0.38574,0.36876,0.90465,0.98329,0.98412,0.995,0.95517,0.32599,0.25926,0.85675,0.000186337,0.000186337,0.000186337
209,6222.01,0.35061,0.31162,0.89825,0.98476,0.98606,0.995,0.95138,0.33734,0.25147,0.8613,0.000184397,0.000184397,0.000184397
210,6251.48,0.35023,0.31426,0.90913,0.99094,0.98894,0.995,0.94438,0.3445,0.24331,0.86606,0.000182456,0.000182456,0.000182456
211,6281.05,0.34476,0.30145,0.89139,0.99177,0.99068,0.995,0.94529,0.32836,0.23557,0.8618,0.000180516,0.000180516,0.000180516
212,6310.64,0.3307,0.31417,0.88634,0.99316,0.98757,0.995,0.94306,0.35075,0.23067,0.87142,0.000178576,0.000178576,0.000178576
213,6340.06,0.36785,0.38533,0.89594,0.99101,0.9857,0.995,0.93965,0.35643,0.25458,0.87466,0.000176635,0.000176635,0.000176635
214,6369.6,0.37924,0.33799,0.9186,0.98183,0.97625,0.995,0.94358,0.34837,0.2611,0.87272,0.000174695,0.000174695,0.000174695
215,6399.14,0.31264,0.29851,0.88053,0.98111,0.97329,0.995,0.94259,0.3576,0.27548,0.87315,0.000172754,0.000172754,0.000172754
216,6428.63,0.32575,0.30028,0.89878,0.98879,0.97188,0.995,0.94071,0.36561,0.27216,0.87707,0.000170814,0.000170814,0.000170814
217,6458.17,0.33056,0.29656,0.88808,0.98622,0.98312,0.995,0.953,0.35524,0.26187,0.87231,0.000168874,0.000168874,0.000168874
218,6487.48,0.3088,0.27681,0.86669,0.98938,0.98536,0.995,0.9521,0.35415,0.26487,0.87275,0.000166933,0.000166933,0.000166933
219,6517.02,0.34308,0.31153,0.88349,0.99028,0.98566,0.995,0.95605,0.3421,0.26034,0.87065,0.000164993,0.000164993,0.000164993
220,6546.22,0.32388,0.28966,0.8932,0.98574,0.98375,0.995,0.95151,0.3332,0.26847,0.86582,0.000163052,0.000163052,0.000163052
221,6575.66,0.29191,0.30332,0.82539,0.97512,0.98485,0.99375,0.94883,0.33461,0.26769,0.86317,0.000161112,0.000161112,0.000161112
222,6605.01,0.34104,0.30696,0.8863,0.97503,0.98485,0.99375,0.94523,0.33337,0.27727,0.86115,0.000159172,0.000159172,0.000159172
223,6634.38,0.34347,0.28482,0.8923,0.9745,0.98485,0.99375,0.95087,0.32747,0.27163,0.85821,0.000157231,0.000157231,0.000157231
224,6663.98,0.32386,0.31041,0.89032,0.97303,0.98485,0.99375,0.9549,0.32475,0.27003,0.86034,0.000155291,0.000155291,0.000155291
225,6693.18,0.33062,0.28473,0.8975,0.97517,0.98485,0.99269,0.95387,0.32927,0.27385,0.865,0.00015335,0.00015335,0.00015335
226,6722.36,0.35184,0.29681,0.87912,0.97534,0.98619,0.995,0.94351,0.34731,0.26415,0.87332,0.00015141,0.00015141,0.00015141
227,6751.67,0.30139,0.27083,0.88492,0.97762,0.98562,0.995,0.94675,0.34166,0.26666,0.87027,0.00014947,0.00014947,0.00014947
228,6782.55,0.34394,0.31428,0.88421,0.97704,0.98485,0.99375,0.94425,0.35303,0.27535,0.87291,0.000147529,0.000147529,0.000147529
229,6813.27,0.33526,0.28942,0.88255,0.97656,0.98485,0.99375,0.94636,0.34252,0.27424,0.8696,0.000145589,0.000145589,0.000145589
230,6843.21,0.32108,0.27891,0.87765,0.97628,0.98485,0.99269,0.94814,0.3254,0.2739,0.85891,0.000143648,0.000143648,0.000143648
231,6872.9,0.30825,0.27325,0.88348,0.97511,0.98485,0.99047,0.95002,0.32951,0.28051,0.85873,0.000141708,0.000141708,0.000141708
232,6902.36,0.28907,0.40693,0.80799,0.97472,0.98485,0.99269,0.94569,0.32688,0.28468,0.85643,0.000139768,0.000139768,0.000139768
233,6932.46,0.31172,0.27912,0.88965,0.97436,0.98485,0.99179,0.94338,0.33329,0.28487,0.86043,0.000137827,0.000137827,0.000137827
234,6962.58,0.30547,0.2858,0.895,0.97501,0.98485,0.98716,0.94379,0.32372,0.27789,0.85803,0.000135887,0.000135887,0.000135887
235,6992.4,0.3097,0.34417,0.87827,0.97518,0.98485,0.98493,0.9447,0.32723,0.27609,0.85973,0.000133946,0.000133946,0.000133946
236,7023.26,0.35828,0.30241,0.88931,0.97452,0.98485,0.98121,0.93998,0.33885,0.28536,0.86199,0.000132006,0.000132006,0.000132006
237,7052.95,0.32537,0.37798,0.89035,0.97515,0.98485,0.98912,0.94625,0.33104,0.27783,0.86177,0.000130066,0.000130066,0.000130066
238,7082.8,0.28172,0.26754,0.86365,0.97561,0.98485,0.99375,0.95462,0.32883,0.28053,0.86183,0.000128125,0.000128125,0.000128125
239,7112.5,0.35007,0.29212,0.90785,0.97592,0.98626,0.995,0.94851,0.3419,0.2894,0.86666,0.000126185,0.000126185,0.000126185
240,7143.61,0.30845,0.29828,0.87586,0.97603,0.98625,0.995,0.95331,0.32622,0.2725,0.86296,0.000124244,0.000124244,0.000124244
241,7178.38,0.27085,0.26673,0.86357,0.97605,0.98594,0.99278,0.95527,0.32182,0.27834,0.86208,0.000122304,0.000122304,0.000122304
242,7213.99,0.35867,0.32206,0.91721,0.97431,0.98539,0.99278,0.95119,0.32815,0.27812,0.86488,0.000120364,0.000120364,0.000120364
243,7248.02,0.30447,0.27082,0.88078,0.97227,0.98484,0.98574,0.94577,0.33377,0.28049,0.86753,0.000118423,0.000118423,0.000118423
244,7282.31,0.30744,0.26513,0.85435,0.97289,0.98497,0.99037,0.9469,0.33058,0.28288,0.86691,0.000116483,0.000116483,0.000116483
245,7316.56,0.3221,0.28059,0.87391,0.97366,0.98504,0.98815,0.9527,0.33161,0.28491,0.86648,0.000114542,0.000114542,0.000114542
246,7350.61,0.31998,0.27259,0.89346,0.97556,0.98485,0.98806,0.94107,0.34691,0.28223,0.87002,0.000112602,0.000112602,0.000112602
247,7383.28,0.31335,0.29165,0.88222,0.97583,0.98485,0.99269,0.94997,0.34943,0.27858,0.86907,0.000110662,0.000110662,0.000110662
248,7416.61,0.33301,0.32818,0.90704,0.97586,0.98485,0.99269,0.95016,0.33295,0.26849,0.86647,0.000108721,0.000108721,0.000108721
249,7450.9,0.29308,0.28349,0.85089,0.97588,0.98485,0.99269,0.95364,0.32526,0.26735,0.86549,0.000106781,0.000106781,0.000106781
250,7485.26,0.29285,0.26183,0.87363,0.9755,0.98485,0.99269,0.95587,0.32433,0.26022,0.86394,0.00010484,0.00010484,0.00010484
251,7519.03,0.28927,0.26487,0.87528,0.97583,0.98485,0.99047,0.95337,0.3244,0.26029,0.86343,0.0001029,0.0001029,0.0001029
252,7552.71,0.28003,0.27494,0.88074,0.97711,0.98485,0.99375,0.95231,0.32756,0.25497,0.86436,0.00010096,0.00010096,0.00010096
253,7586.9,0.30941,0.26598,0.8796,0.9773,0.98485,0.99375,0.94786,0.33259,0.25418,0.86612,9.90192e-05,9.90192e-05,9.90192e-05
254,7620.94,0.33849,0.25928,0.91344,0.98405,0.98573,0.995,0.95573,0.32482,0.24321,0.86388,9.70788e-05,9.70788e-05,9.70788e-05
255,7653.2,0.39086,0.59483,0.93073,0.99023,0.98574,0.995,0.95498,0.31791,0.23493,0.86322,9.51384e-05,9.51384e-05,9.51384e-05
256,7687.14,0.35373,0.28212,0.93652,0.99195,0.9858,0.995,0.95894,0.3216,0.24326,0.86517,9.3198e-05,9.3198e-05,9.3198e-05
257,7720.56,0.3164,0.28561,0.86758,0.99213,0.98581,0.995,0.95581,0.32637,0.24735,0.86587,9.12576e-05,9.12576e-05,9.12576e-05
258,7752.2,0.28199,0.2694,0.85749,0.99224,0.98583,0.995,0.95393,0.31912,0.24198,0.86239,8.93172e-05,8.93172e-05,8.93172e-05
259,7784.98,0.27149,0.25083,0.85377,0.99147,0.98584,0.995,0.95599,0.31954,0.23704,0.86275,8.73768e-05,8.73768e-05,8.73768e-05
260,7818.88,0.3196,0.26124,0.89178,0.97851,0.98575,0.995,0.95636,0.32954,0.25274,0.86552,8.54364e-05,8.54364e-05,8.54364e-05
261,7852.28,0.34646,0.27357,0.91465,0.97801,0.98566,0.995,0.95654,0.32495,0.25638,0.86408,8.3496e-05,8.3496e-05,8.3496e-05
262,7885.2,0.30137,0.26347,0.87141,0.97611,0.98485,0.99375,0.95599,0.32424,0.25715,0.86314,8.15556e-05,8.15556e-05,8.15556e-05
263,7917.62,0.32313,0.28373,0.89527,0.97535,0.98485,0.99375,0.95443,0.33163,0.26859,0.86442,7.96152e-05,7.96152e-05,7.96152e-05
264,7951.47,0.27609,0.25694,0.86107,0.97551,0.98485,0.99153,0.95437,0.33813,0.27189,0.86697,7.76748e-05,7.76748e-05,7.76748e-05
265,7985.5,0.3278,0.37666,0.88333,0.97539,0.98485,0.98912,0.95204,0.3305,0.26518,0.86542,7.57344e-05,7.57344e-05,7.57344e-05
266,8020.51,0.30996,0.28254,0.87316,0.97492,0.98485,0.98343,0.94844,0.32872,0.26516,0.86511,7.3794e-05,7.3794e-05,7.3794e-05
267,8055.5,0.3055,0.25973,0.88521,0.97462,0.98485,0.98343,0.94499,0.32815,0.26544,0.86375,7.18536e-05,7.18536e-05,7.18536e-05
268,8090.3,0.28783,0.25583,0.87327,0.97441,0.98485,0.9742,0.93209,0.33162,0.28011,0.86363,6.99132e-05,6.99132e-05,6.99132e-05
269,8124.02,0.28737,0.25573,0.8639,0.97495,0.98485,0.97764,0.93454,0.33253,0.27056,0.8639,6.79728e-05,6.79728e-05,6.79728e-05
270,8158.46,0.28556,0.25141,0.86247,0.97488,0.98485,0.97764,0.93517,0.33372,0.26758,0.86457,6.60324e-05,6.60324e-05,6.60324e-05
271,8192.14,0.26449,0.23313,0.82767,0.97498,0.98485,0.96978,0.92768,0.3373,0.28173,0.86497,6.4092e-05,6.4092e-05,6.4092e-05
272,8226.41,0.30062,0.26798,0.87511,0.97539,0.98485,0.97764,0.93619,0.34396,0.27358,0.8666,6.21516e-05,6.21516e-05,6.21516e-05
273,8261.06,0.29702,0.24864,0.87912,0.97529,0.98485,0.97658,0.93427,0.34437,0.27334,0.86703,6.02112e-05,6.02112e-05,6.02112e-05
274,8296.25,0.27718,0.26842,0.86795,0.975,0.98485,0.97986,0.94053,0.34248,0.27648,0.86749,5.82708e-05,5.82708e-05,5.82708e-05
275,8329.51,0.29114,0.27515,0.87218,0.9752,0.98485,0.97986,0.93982,0.33849,0.27184,0.86734,5.63304e-05,5.63304e-05,5.63304e-05
276,8362.57,0.27808,0.23885,0.86623,0.97598,0.98603,0.98352,0.94191,0.33492,0.26357,0.86621,5.439e-05,5.439e-05,5.439e-05
277,8395.64,0.31523,0.28463,0.90539,0.97529,0.98621,0.98352,0.94642,0.32947,0.26163,0.86439,5.24496e-05,5.24496e-05,5.24496e-05
278,8428.6,0.29449,0.27269,0.88002,0.97474,0.98578,0.98352,0.94757,0.32479,0.25993,0.86296,5.05092e-05,5.05092e-05,5.05092e-05
279,8461.72,0.31834,0.30148,0.87602,0.97505,0.98583,0.98574,0.94822,0.3263,0.26277,0.86231,4.85688e-05,4.85688e-05,4.85688e-05
280,8497.19,0.30795,0.26816,0.876,0.97385,0.98508,0.98815,0.94811,0.32792,0.26376,0.86309,4.66284e-05,4.66284e-05,4.66284e-05
281,8532.96,0.29569,0.27044,0.8832,0.97247,0.98491,0.98352,0.9425,0.32533,0.26481,0.86181,4.4688e-05,4.4688e-05,4.4688e-05
282,8568.96,0.27878,0.26371,0.86607,0.97385,0.98521,0.98574,0.94613,0.32245,0.25975,0.86184,4.27476e-05,4.27476e-05,4.27476e-05
283,8604.25,0.28874,0.27768,0.89105,0.97366,0.98523,0.98574,0.94569,0.32523,0.26365,0.86285,4.08072e-05,4.08072e-05,4.08072e-05
284,8638.7,0.3042,0.27178,0.88046,0.97488,0.98485,0.98449,0.94369,0.33712,0.26241,0.86879,3.88668e-05,3.88668e-05,3.88668e-05
285,8671.54,0.24719,0.23569,0.87193,0.97536,0.98485,0.98343,0.94077,0.33357,0.26153,0.8664,3.69264e-05,3.69264e-05,3.69264e-05
286,8705.24,0.29141,0.27665,0.87812,0.97533,0.98485,0.98493,0.94255,0.32823,0.25701,0.86545,3.4986e-05,3.4986e-05,3.4986e-05
287,8739.79,0.28096,0.23964,0.8784,0.97483,0.98485,0.98716,0.94266,0.32462,0.25586,0.86436,3.30456e-05,3.30456e-05,3.30456e-05
288,8774.15,0.27268,0.23725,0.88404,0.97387,0.98515,0.99278,0.9529,0.32326,0.2553,0.86338,3.11052e-05,3.11052e-05,3.11052e-05
